Class,H3K27ac,H3K4me1,H3K4me3,H3K9me3,Brd4,Cdk8,Cdk9,Med12,p300,CBP,Pol2,Lsd1,Brg1,Smc1,Nipbl,Mi2b,CHD7,HDAC2,HDAC,DNaseI,Oct4,Sox2,Nanog,Smad3,Stat3,Tcf3,Esrrb,Klf4,Prdm14,Tcfcp2I1,Nr5a2,AT_content,GC_content,phastCons,phastConsP,repeat_fraction,length
SE,4.192325,0.782266,0.063409,0,4.189733,3.25563,1.629517,5.028656,8.180904,4.339189,2.427949,3.033413,1.078814,1.060918,1.046255,0.979026,1.817677,0.987065,0.506044,3.712775,1.363657,3.033017,3.402656,3.73602,1.47884,3.420283,4.582724,0.506121,4.482745,3.376972,1.147505,0.477873,0.515424,0.053328,0.056564,0.042654,1184.361378
SE,0.363838,1.519284,0.051155,0,1.518472,3.504934,0.88176,2.566444,1.100697,0.083054,0.078679,1.279126,0.124205,0.082635,0.167127,0.436915,0.71812,0.183091,0.04895,0.505327,0.549876,1.967717,1.095686,0.850476,0.097264,0.159164,7.813794,0.050651,2.565357,0.036808,0.612955,0.555562,0.470001,0.091645,0.055942,0.25654,523.82884
SE,0.362272,0.155354,3.287202,0.38639,1.901686,1.845459,1.189187,1.802947,1.688526,1.170701,5.335081,1.329304,0.221931,0.393532,0.407641,0.43409,0.822137,0.788895,0.16062,0.411771,1.117508,1.006264,0.698996,0.789884,0,0.891894,1.039083,0.006053,0.77181,0.166538,0.177219,0.514238,0.584998,0.228331,0.25292,0.569112,442.617592
SE,1.155206,2.133954,0.272988,0,11.053337,4.681938,3.021248,7.301527,8.439704,4.200045,3.882676,2.37838,0.966261,0.383918,1.133389,1.35816,2.333859,1.14981,1.174063,2.886375,3.606544,3.793107,12.340869,3.546577,1.076329,6.202925,2.059696,0.592806,12.81182,0.526725,0.627946,0.550068,0.460321,0.089035,0.067397,0.431836,1354.907171
SE,0.840666,1.070095,0.309882,0.001356,8.301031,8.087439,2.452859,8.465217,3.276959,7.494472,1.505229,2.388321,1.077526,0.40542,1.298644,1.413855,2.383709,1.096196,0.823185,2.38445,3.696287,4.962251,6.289236,2.16565,1.2466,1.121196,6.186847,0.763129,6.32862,5.863561,2.075104,0.574825,0.439341,0.295634,0.277797,0.354609,1309.743203
SE,4.123575,1.162303,0.151183,0.004158,9.357799,6.329605,3.984479,9.547283,11.810772,8.309934,8.58008,4.110807,2.052689,1.118924,1.578936,1.572732,1.797308,1.569793,0.736813,3.688753,3.233347,5.42153,4.457564,4.990061,1.179105,1.176605,8.183763,2.826351,3.62189,1.738737,1.310979,0.491435,0.511244,0.090456,0.122604,0.226026,1023
SE,0.75767,1.114151,0.041052,0.001173,2.1895,1.970907,1.192084,2.190402,0.477093,2.049025,0.162167,1.495651,0.256331,0.158775,0.248266,0.982583,0.79358,0.469911,0.719911,0.924162,2.397688,1.552801,3.701798,0.936446,0.725254,0.37928,3.248153,0.263858,4.126806,0.764366,0.607042,0.507871,0.480792,0.200718,0.119825,0.142543,719.741925
SE,1.456081,0.626804,0.530912,0.051442,3.424771,2.274631,1.405824,4.596786,8.143742,4.259113,1.255876,2.202457,1.200294,0.674747,0.820494,1.263441,2.002895,0.680011,0.502141,2.388319,1.654882,1.078249,1.18893,2.025078,0.965438,2.779415,3.315448,2.134815,10.658019,1.837906,0.827462,0.561403,0.432476,0.054614,0.054421,0.378192,1235.128996
SE,2.141045,1.136173,0.296509,0.109945,2.361897,1.514154,0.986002,2.256578,2.692078,2.912918,0.131806,1.364603,0.331521,0.417655,0.637715,0.866547,0.733307,0.998989,0.613688,1.005343,0.879709,1.289627,0.984363,1.183939,0.124588,0.417491,3.751664,1.199457,3.177545,0.01302,0.510315,0.563033,0.437843,0.175005,0.112852,0.519778,779.179163
SE,4.804225,0.590197,1.11678,0,8.129827,3.784839,2.900029,7.623209,7.723658,6.270642,2.297487,3.113983,0.967434,1.049317,1.080604,1.11486,2.787725,1.858027,0.56453,1.717311,2.859324,2.152521,2.858637,4.141891,0.340605,1.96521,2.728572,1.207292,5.796298,1.819001,0.627402,0.506624,0.482564,0.249136,0.119521,0.07541,1368.794012
SE,1.778942,0.204556,0.7429,0.05796,1.095859,0.678867,0.697306,1.415015,2.293705,2.267158,3.100781,1.060609,0.655055,0.46525,0.213835,0.557266,0.687626,0.679573,0.298766,0.626301,1.780926,0.671899,1.452663,1.186783,0.002357,0.742309,0.288176,0.651864,2.332226,0.108478,0.275661,0.498501,0.481418,0.081764,0.217955,0.172314,326.711751
SE,2.087712,0.567295,1.017697,0.055165,1.178529,1.446059,1.168482,1.309666,1.673346,1.933179,3.389232,2.191862,1.589287,0.517175,0.493702,1.018032,0.808248,1.33826,0.778157,1.049653,1.345248,0.726653,1.35901,1.489873,0.061987,0.335695,0.561164,1.625943,2.414639,0.079127,0.146659,0.506356,0.495175,0.198745,0.151004,0.165564,768.067783
SE,1.552103,0.69992,0.998104,0.171681,1.635649,1.819394,1.09014,5.074201,3.974215,2.996911,1.699768,2.139471,0.705705,0.725262,0.393268,0.947231,0.698331,0.524367,0.545031,1.5269,1.035984,0.936567,1.083716,1.598666,0.142139,0.872994,0.667339,0.843546,1.607143,4.254261,0.054492,0.497295,0.502167,0.145628,0.135608,0.157219,912.742598
SE,1.261833,1.231343,0.555727,0,2.652775,2.05733,1.342179,4.008304,7.719475,4.926363,1.10933,1.796404,0.927116,0.311372,0.936568,0.630662,1.660948,0.836751,0.115536,0.706635,4.033605,1.687117,0.653734,4.757308,0.000742,1.12221,1.07007,0.730105,0.756853,0.324607,0.116453,0.490615,0.514177,0.103696,0.062817,0.010221,682.228831
SE,3.359899,0.74241,0.536776,0.288728,1.821518,2.588548,1.577994,3.971986,4.293269,3.075825,2.253998,2.789596,2.386128,1.199158,0.815425,1.169134,1.709652,0.66479,0.887478,2.302666,3.426865,1.853618,3.221269,2.81549,0.378285,0.906266,11.301943,0.829949,1.797649,0.611103,1.600537,0.485576,0.533189,0.104501,0.20601,0.387138,660.594337
SE,1.865848,0.585744,0.835187,0.027562,2.455126,1.913681,1.17856,2.371256,2.498793,2.307225,1.701595,1.476799,1.017209,0.527351,0.545286,1.051395,1.470362,0.616531,0.724925,2.164876,1.390893,1.33038,1.347388,1.782348,0.222175,1.121976,2.687226,0.461035,3.084033,0.624041,0.150426,0.507924,0.485336,0.155912,0.291393,0.294536,1395.083632
SE,4.041113,0.646532,1.671812,0.162368,2.221947,2.321403,1.552032,2.099822,2.462064,3.212995,2.635375,2.014863,1.788037,0.843144,0.488414,0.949016,1.827102,0.815437,0.605303,1.716682,2.118687,1.682897,2.46353,1.421382,0.04541,1.97009,0.654299,1.039431,3.066485,1.484898,0.265506,0.5289,0.487769,0.138346,0.209683,0.149704,868.446307
SE,2.620261,0.526306,0.108637,0.155388,2.504986,2.955228,1.21093,4.422287,5.390175,4.859692,0.753121,2.170655,0.464278,0.638934,0.525713,0.842629,0.990533,0.862833,0.501241,1.349423,0.942632,1.784872,1.532913,2.245695,0.0658,0.043603,4.946325,0.520228,2.755298,1.087907,0.862058,0.51645,0.494322,0.076949,0.074696,0.524005,1047.443411
SE,0.344536,0.688314,0.368842,0.078271,7.024647,3.981823,2.283584,5.24898,1.825771,4.104948,2.676177,1.891501,0.89612,0.379329,0.8336,1.872329,2.276922,0.591658,0.402981,2.63665,2.40114,2.653881,2.576865,2.808091,3.301232,2.411766,3.479327,0.521034,5.280487,4.89739,0.681895,0.531438,0.437805,0.425309,0.500548,0.154446,1356.267556
SE,1.089016,1.248408,0.069252,0.026881,9.331768,4.899355,2.115003,6.630963,7.089413,5.267807,2.340294,2.4715,0.795351,0.788612,1.072635,1.247686,2.586238,1.307199,0.925728,3.863308,1.106105,1.853407,2.618711,2.975068,0.947173,0.859764,5.476242,0.656216,18.43615,0.81139,1.911668,0.546675,0.464671,0.153327,0.107846,0.693274,891.378375
SE,3.480421,0.869645,0.676132,0.006028,1.491504,1.12751,1.378848,1.675448,2.746805,1.375009,5.846337,1.731959,0.622594,0.787489,0.45027,0.90411,1.430885,0.551387,0.648304,1.540162,1.106597,1.263563,1.240123,1.600941,0.122486,0.827729,0.907403,0.290099,6.573688,1.16338,0.223426,0.516503,0.510473,0.174665,0.095459,0.097262,899.984305
SE,2.032762,1.226397,1.372277,0.103139,2.256098,2.36279,1.450661,4.274086,6.576872,5.887733,3.445747,2.4105,1.681897,0.628509,0.744402,1.218089,1.407884,0.866197,0.592631,1.264302,1.499062,0.980987,1.418762,2.828181,0.089059,0.847367,6.498107,1.507848,5.072551,1.746556,0.883807,0.53169,0.487264,0.121795,0.116087,0.271926,918.749329
SE,0.677181,0.665163,0.439454,0.177867,0.665635,1.204634,0.533188,0.911221,0.863009,0.696607,0.127466,1.077969,0.270255,0.474439,0.118084,0.416807,0.969374,0.599432,0.134249,0.81102,0.988725,0.500561,1.46168,0.542846,0.020275,0.313795,0.074575,0.277616,1.884525,0.525611,0.077899,0.537483,0.450587,0.170546,0.297432,0.12006,566.486959
SE,1.050365,0.978727,0.362729,0.172469,2.0715,2.541494,1.811707,3.635073,2.171568,5.36994,0.948091,2.759373,0.875304,0.585118,0.715683,0.980652,0.823848,1.21512,0.638148,0.861578,1.549436,4.070185,4.060107,2.765372,0.168903,0.593327,3.395305,1.901442,2.577459,6.935931,0.287024,0.551782,0.444606,0.095729,0.109556,0.325719,852.992125
SE,0.890606,0.382178,0.160268,0.200337,0.449249,0.802625,0.734235,0.670596,0.38475,0.385274,0.949513,0.528216,0.422185,0.33027,0.453597,0.563423,0.730006,0.394292,0.30532,0.331883,0.569692,0.787821,0.954966,0.527231,0.09348,0.403175,0.131963,0.372313,0.212648,0.248122,0,0.5092,0.47412,0.129703,0.117597,0.389049,559.907606
SE,2.699693,0.165204,1.108355,0.294185,2.551083,2.871068,1.801006,2.85615,4.064576,1.406196,2.243715,2.775578,0.873101,0.927743,0.690967,1.116819,1.384856,1.167585,0.788204,1.940289,1.068518,1.100462,1.777599,0.873589,0.346924,1.072204,6.110792,1.734238,32.484158,0.735348,0.563455,0.486132,0.493875,0.17444,0.093172,0.256747,807.920802
SE,1.899291,0.823695,0.204956,0.726221,2.866803,1.466254,1.668719,2.925003,1.871734,1.97511,1.052433,1.702743,1.1192,0.441654,0.806519,1.311633,1.579218,0.926863,0.752299,1.753499,2.550589,1.42195,2.757774,1.610928,1.113265,2.435313,1.720603,0.413887,3.470973,1.676217,0.258403,0.541781,0.495702,0.1308,0.134174,0.445632,985.460305
SE,2.274537,0.607328,0.251592,0,4.323462,1.468348,1.643536,2.508287,2.488894,2.153723,0.703505,1.438769,0.849704,0.850973,0.439766,1.241431,0.9869,0.606544,0.369369,1.678864,1.88198,0.930541,1.538075,1.271477,0.196598,0.23439,2.365738,0.729331,2.201505,0.286287,0.327514,0.496405,0.487889,0.099355,0.333052,0.261408,1340.436216
SE,0.958928,0.320427,0,0,1.079935,0.84795,0.537694,1.276241,2.693786,1.024711,0.122667,1.138055,0.415844,0.250301,0.496486,0.562598,0.659601,0.40537,0.40207,0.734974,0.657274,0.758737,1.252148,0.160324,0.011656,0.073217,0.196256,0.014092,1.23111,0.211955,0.011002,0.494141,0.504828,0.022129,0.002367,1,587.637246
SE,7.145071,0.736947,0.301707,0,6.239333,3.713886,2.343092,4.397069,4.267683,3.012537,2.464082,2.024793,0.818733,0.530042,0.960804,1.468065,1.19823,0.632939,0.385403,1.976349,1.964894,1.386748,1.602404,2.36449,0.602333,0.774717,3.730061,1.100634,3.159597,1.136365,0.127973,0.482045,0.508386,0.15132,0.08605,0.406258,1333.448896
SE,3.174739,0.637383,2.178527,0.207623,9.103907,5.127391,3.228173,8.24389,7.75878,4.015522,5.081193,3.048895,1.178964,1.205017,1.163198,1.220167,1.492179,0.94956,0.944349,2.716756,1.670303,1.240223,0.670999,3.503038,0.4371,0.855346,2.650549,0.532937,1.498607,0.604525,0.24504,0.50755,0.493242,0.19335,0.122413,0.299879,802.565231
SE,1.646913,1.647332,0.326127,0.076866,1.339354,1.678031,1.244168,1.39513,0.520366,0.412507,3.036241,0.395815,0.819485,0.098404,0.171031,0.703763,0.669357,0.300612,0.521697,2.062297,0.310539,0.159322,0.100362,0.676366,0.348307,0.321656,1.165169,0.146989,4.86607,0.316105,0.511427,0.644631,0.428862,0.040106,0.033437,0.339202,45.510606
SE,3.234799,0.540914,0.972471,0.081868,4.650009,3.750775,2.245009,5.105533,5.025174,5.523553,6.340292,3.296781,1.56078,1.04909,1.107297,1.394444,2.872362,1.581768,0.79415,5.787874,4.874986,3.834405,4.788674,3.19998,0.645729,2.157576,3.900612,2.171695,3.562284,0.954878,1.071986,0.535987,0.47196,0.18297,0.308968,0.820776,1157.268433
SE,1.578402,0.538792,0.554713,0,4.36066,3.14911,1.959562,3.831305,1.582642,5.272585,2.987116,2.362102,0.789747,0.643602,0.856726,1.182562,1.561413,1.032938,0.457102,2.041968,1.541401,4.883458,2.448566,1.938926,0.040495,1.415309,1.428324,0.209798,3.293708,3.715396,0.343021,0.526546,0.48634,0.068179,0.061143,0.586383,850.350743
SE,3.21959,1.060566,0.200406,0.017523,1.22068,0.987402,1.516477,1.488746,1.183404,1.740997,0.860745,1.322988,0.209548,0.464401,0.668841,1.175923,0.892776,1.33855,0.251287,0.990755,0.539667,0.643713,0.657857,0.642723,0.194219,1.060839,0.800984,0.861339,1.005943,0.597229,0.097326,0.492582,0.492616,0.051403,0.055705,0.108575,677.341327
SE,5.554173,1.178611,0.789565,0.000034,3.867376,2.962693,2.300412,5.632687,4.186326,2.702994,8.905226,2.262041,1.228584,0.326145,0.975038,1.247383,1.729853,1.27441,0.742843,1.593375,3.688762,2.691984,0.93611,1.711364,0.271349,2.327167,2.226149,0.793413,1.399936,0.778279,0.965998,0.532882,0.459331,0.053727,0.042283,0.231267,1009.607579
SE,0.956951,1.16803,0.246098,0.074428,2.984824,2.488008,1.898051,3.704557,4.290009,3.15935,3.947257,2.779058,0.970545,0.699203,0.683165,1.715961,1.519949,1.237481,0.959587,2.554141,1.726467,1.589524,2.06303,2.003135,0.180798,1.07419,1.789473,1.877798,10.005372,12.94592,0.220126,0.5246,0.481724,0.16136,0.186628,0.150197,1129.433844
SE,2.06876,1.572192,0.336056,0.220209,2.113682,1.560271,0.908487,1.554758,0.816265,0.71513,4.855397,0.783203,0.769649,0.306373,0.226777,0.658398,0.780351,0.328156,0.588264,2.889705,0.292388,0.052945,0.197436,0.824832,0.348599,0.533911,1.576839,0.393408,4.992413,0.551143,0.465062,0.532393,0.539664,0.033945,0.02372,0.06858,44.342624
SE,5.943381,0.415681,0.964951,0,4.800437,4.252204,2.848422,8.42679,9.404997,5.385338,2.179589,3.958373,1.684272,0.917845,1.086658,1.510176,1.791191,1.459348,1.281384,1.570607,2.059581,1.777414,2.460402,5.304171,0.34378,1.91047,2.691311,0.846701,8.12298,1.016555,2.111762,0.530694,0.48219,0.124681,0.094816,0.125308,1016.161646
SE,5.118271,0.51053,0.262358,0.067621,2.593065,2.194095,1.52686,2.737211,4.032561,3.242862,0.776344,1.986279,1.09508,0.635114,0.721182,1.113477,1.196199,0.723242,0.973122,0.642747,1.203912,1.117345,1.121041,2.183013,0.298585,0.801881,1.748078,1.41093,1.131431,0.059912,0.729591,0.49029,0.515261,0.128231,0.154842,0.024266,715.178177
SE,2.907846,0.156589,1.084015,0.198343,2.514398,2.619836,1.783767,2.855844,4.13452,1.552609,1.389258,2.873445,0.792053,0.974477,0.670968,1.088,1.40054,1.189076,0.825336,2.078605,1.175326,1.386715,2.027709,0.985788,0.468582,1.28459,5.304974,1.389995,32.520159,0.517901,0.539232,0.510134,0.486679,0.170919,0.122445,0.27777,807.24575
SE,0.669513,0.900476,0.011271,0.018726,1.344842,0.960009,0.685641,1.709654,1.110377,2.020967,0.283546,1.41949,0.575416,0.256499,0.297383,0.866977,0.770776,0.698365,0.444561,0.586145,1.135627,1.122058,2.437787,0.72143,0.351981,0.298665,0.548374,0.195444,2.614497,0.321289,0.240826,0.530841,0.478122,0.060046,0.121907,0.345659,800.025441
SE,1.512717,0.624895,0.063315,0.394632,4.209656,2.571207,1.392977,5.105661,8.593286,3.107217,1.381402,2.150917,0.764723,1.127613,0.788778,1.066859,1.643476,0.898819,0.217266,2.330805,1.272643,0.992235,1.632137,2.105256,0.440221,0.321738,6.925208,0.266283,2.300742,1.358494,0.979596,0.516473,0.476331,0.11903,0.071675,0.459853,870.072992
SE,3.277587,0.510045,1.947392,0.078757,5.192073,4.980724,2.415589,7.704026,9.890722,6.593714,4.147927,3.503835,1.605415,1.313795,1.726399,1.420382,1.372361,1.061554,0.983843,2.223759,0.946775,1.284209,0.99067,4.443482,0.795358,1.008599,4.313326,1.053912,0.713753,0.743648,0.076952,0.480114,0.502701,0.252553,0.172523,0.27691,800.793014
SE,1.096295,1.064532,0.335231,0.002892,1.025055,1.1008,0.862975,1.427377,2.170218,0.535462,0.063052,1.259749,1.183101,0.254856,0.163987,0.979118,1.124899,0.740476,0.240643,0.449365,1.693239,0.991985,1.109893,1.004512,0.079515,0.807033,0.182599,0.313366,1.56608,0.395554,0.062707,0.530571,0.460471,0.071969,0.135695,0.326319,802.877809
SE,1.455389,1.147061,2.941481,0,5.484482,3.740191,1.995619,4.837931,3.814323,5.214597,2.928964,2.461637,1.079732,0.494862,0.832798,1.337761,1.886813,1.016819,0.950692,4.587631,4.047067,6.688449,9.264815,4.323524,0.397267,2.710434,1.736069,0.970967,3.685826,18.195169,0.96835,0.52817,0.45796,0.116478,0.115451,0.37134,1221
SE,1.985897,0.732061,0.280948,0.177887,1.93194,1.50197,0.785412,0.934319,1.069206,1.207081,0.636991,0.977875,0.638374,0.145767,0.306176,0.434416,1.184464,0.400315,0.229755,0.629328,0.678938,0.572192,0.986538,0.958672,0.154494,0.213457,1.260413,1.128656,2.140833,0.565769,0.094281,0.561246,0.447806,0.081693,0.067436,0.164586,383.768402
SE,1.657622,1.673819,0.450344,0.070811,2.722332,4.39799,2.3469,8.789506,10.152958,7.082127,1.904062,2.81286,1.163046,0.693876,1.456782,1.34845,1.663347,1.232037,0.881247,1.734131,3.437134,1.473522,2.275579,1.979877,0.612365,1.378328,2.266569,1.257008,5.285059,0.392818,0.403884,0.482142,0.501994,0.151829,0.038559,0.181197,646.442161
SE,1.118831,0.665894,0.382817,0,1.239173,1.354871,1.184372,1.646115,1.530638,2.684029,1.869126,1.069801,0.332059,0.395071,0.482027,1.090319,0.638813,0.65044,0.354894,0.724036,1.754459,3.010771,2.132706,0.995381,0.13254,1.021605,3.103728,0.502686,0.710851,0.463592,0.683672,0.542195,0.493748,0.108243,0.096298,0.502897,619.551019
SE,1.421756,1.137992,0.619575,0.200641,3.627558,2.229334,1.723324,4.094582,2.402619,2.295435,7.502119,1.725862,0.562603,0.455504,0.843739,1.247635,1.529521,0.820908,0.665072,2.737634,1.618557,0.768765,1.191772,1.681,0.458529,0.235064,1.099025,0.549103,1.577464,56.308468,0.667529,0.515848,0.484481,0.127752,0.140817,0.082657,673.854901
SE,4.874474,0.484725,0.283919,0.051797,5.202673,4.12113,1.694334,7.29174,15.355425,8.929092,2.380049,3.610789,0.917626,1.644701,1.678051,0.969362,1.659768,1.409886,1.239787,3.131021,1.335025,1.451318,1.328218,7.12826,1.754679,0.937915,6.663308,0.903761,1.395861,5.159723,1.723252,0.479295,0.531695,0.082313,0.071476,0.090294,1059.588215
SE,3.735342,0.244934,1.765273,0,1.490814,1.618908,1.618363,2.880002,3.545542,3.412541,1.542031,2.249969,0.969576,0.933812,0.681318,0.848115,1.104867,0.984959,0.554615,1.450078,1.059202,1.803429,1.600694,1.677822,0.474153,0.39642,4.062668,1.568216,4.008141,0.801561,0.788332,0.480287,0.499458,0.108045,0.118682,0.3066,889.480729
SE,3.802978,0.239115,1.766774,0,1.955915,1.617503,1.624023,2.863927,3.572892,3.080112,1.539979,2.426353,0.940636,0.819238,0.683149,0.834491,1.157203,0.998168,0.573651,1.568788,1.058345,1.753295,1.488374,1.56612,0.480356,0.399692,4.138218,1.529686,3.957655,0.739948,0.863735,0.483805,0.509894,0.107353,0.120911,0.303915,889.103985
SE,2.442607,1.624609,0.782047,0.108513,0.983365,1.030765,0.71785,0.939884,1.400082,0.884479,0.933821,1.205309,0.541754,0.341755,0.267052,0.600331,0.814645,0.459494,0.176544,0.632669,0.942401,0.982609,1.611143,0.753336,0,0.244211,0.175918,0.280323,2.833417,0.156741,0.144028,0.480254,0.519846,0.111689,0.110422,0.459514,920.313942
SE,1.528989,0.711991,0.765015,0.126316,3.227084,1.826102,1.375371,2.25922,2.403793,3.727165,0.54836,2.079088,0.876577,0.412034,0.550397,1.164408,0.938035,1.30436,0.809954,2.548576,1.465477,1.991947,1.310198,1.397774,0.36996,0.520427,2.509672,1.56103,2.287967,0.846815,0.147377,0.547904,0.475469,0.169303,0.087052,0.395276,1099.176131
SE,0.486857,0.69287,0.013374,0.260172,3.107364,1.098433,0.882463,1.427656,0.788478,1.386175,0.75258,1.318983,1.038606,0.148161,0.437035,1.214209,1.069371,0.720224,0.570507,2.048374,1.598848,1.463282,3.943409,1.607091,0.363988,0.9443,1.665678,0.771341,1.758907,0.193596,0.176361,0.556503,0.443378,0.036064,0.037275,0.064273,802.334836
SE,3.122572,0.851211,1.130607,0.013096,4.608988,2.658149,1.812002,3.346752,4.422085,2.24174,2.498678,3.42466,1.026927,0.698602,0.652422,1.251464,1.135066,1.20517,0.984244,2.353335,3.052348,1.20057,2.265768,2.363827,0.254215,1.256339,1.4657,0.595519,4.997712,2.538156,1.413804,0.506139,0.493215,0.105702,0.116396,0.342589,1163.48984
SE,2.93454,1.502056,0.42601,0,1.657526,1.412762,1.29014,1.546088,1.174564,0.967422,1.148359,1.472659,0.675738,0.331768,0.50192,1.082116,1.238475,0.427254,0.483084,1.525152,1.475054,1.628295,1.529474,1.134116,0.01335,0.231273,1.77626,0.320188,3.298374,0.488115,0.906038,0.518952,0.470655,0.067383,0.087045,0.561712,1559.918781
SE,4.219135,0.890351,1.572799,0,3.70154,2.484754,1.47636,4.450499,9.135979,4.413566,2.453507,2.351334,1.697179,0.971983,0.654398,1.171971,2.016558,1.05128,0.70538,3.024858,1.26668,1.418272,1.237306,2.434374,0.371831,0.781649,7.051612,1.196412,8.257629,0.597271,0.643947,0.48928,0.508628,0.084131,0.07914,0.39181,1505.479122
SE,2.120823,1.347767,0.620484,0.049752,5.287991,3.39076,2.177552,6.428116,4.651835,4.540187,3.994938,2.226405,1.061786,0.78668,0.951656,1.136814,1.541641,1.003128,0.525206,4.309999,2.185224,3.389503,4.5325,2.821489,0.619385,1.334658,3.167368,0.939673,13.276115,3.465106,1.126515,0.478603,0.473336,0.162711,0.136135,0.174658,2127.327681
SE,1.649914,1.10294,0.15545,0,1.122936,1.838333,1.214253,3.203433,0.874338,1.102163,0.294326,1.566103,0.658241,0.417041,0.777998,1.205836,1.112957,0.600525,0.85962,1.021037,1.937659,2.288471,1.950509,1.413816,0.143519,0.378513,0.729895,0.617411,3.169036,1.361268,0.042494,0.557037,0.470666,0.321414,0.236897,0.446186,942.834964
SE,0.723555,0.907069,0.123625,0,1.265645,1.333566,0.657891,0.889029,1.300092,1.106079,0.18988,0.78984,0.826619,0.253848,0.559735,0.690479,0.781485,0.348706,0.619496,0.554201,0.582728,0.913375,2.403662,0.634775,0.093837,0.374793,0.658095,0.407646,9.721591,0.168407,0.141055,0.544852,0.445109,0.062793,0.09568,0.439435,534.00279
SE,1.756961,1.049677,0.274189,0.190462,1.943599,2.537783,1.813151,3.63039,3.335262,5.661259,1.219358,3.214979,1.076934,0.642709,0.753017,0.871698,0.829179,1.369889,1.286969,0.8797,2.501337,4.869287,3.970575,3.308147,0.12113,0.819134,2.513165,1.838309,3.552276,7.095856,0.254245,0.566141,0.442332,0.122923,0.122396,0.361207,854.76073
